lake,date,month,year,depth,temp,pH,do_mgl,cond,do_sat
Otsego Lake,6/18/2013,6,2013,40,4.47,7.97,10.97,0.314,84.6
Otsego Lake,6/18/2013,6,2013,42,4.37,7.97,10.69,0.314,82.4
Otsego Lake,6/18/2013,6,2013,44,4.31,7.99,10.53,0.315,81
Otsego Lake,6/18/2013,6,2013,46,4.3,8.02,10.4,0.315,80
Otsego Lake,6/18/2013,6,2013,48,4.28,8.22,10.52,0.318,81
Otsego Lake,7/3/2013,7,2013,0.1,21.3,8.14,9.28,0.28,104.8
Otsego Lake,7/3/2013,7,2013,2,21.28,8.14,9.27,0.28,104.5
Otsego Lake,7/3/2013,7,2013,4,21.27,8.12,9.26,0.281,104.5
Otsego Lake,7/3/2013,7,2013,6,19.74,7.87,8.34,0.3,91
Otsego Lake,7/3/2013,7,2013,8,14.43,8.01,10.02,0.304,98.1
Otsego Lake,7/3/2013,7,2013,10,10.5,7.98,10.73,0.305,95.8
Otsego Lake,7/3/2013,7,2013,12,8.71,7.91,10.91,0.305,93.8
Otsego Lake,7/3/2013,7,2013,14,8.25,7.89,10.93,0.305,92.9
Otsego Lake,7/3/2013,7,2013,16,7.27,7.85,10.97,0.306,91
Otsego Lake,7/3/2013,7,2013,18,6.95,7.81,10.92,0.306,89.9
Otsego Lake,7/3/2013,7,2013,20,6.55,7.78,10.94,0.306,89.1
Otsego Lake,7/3/2013,7,2013,25,5.81,7.75,10.96,0.307,87.7
Otsego Lake,7/3/2013,7,2013,30,5.35,7.73,10.99,0.307,86.9
Otsego Lake,7/3/2013,7,2013,35,5,7.71,10.86,0.308,85.1
Otsego Lake,7/3/2013,7,2013,40,4.63,7.66,10.51,0.31,81.7
Otsego Lake,7/3/2013,7,2013,42,4.44,7.64,10.17,0.31,78.1
Otsego Lake,7/3/2013,7,2013,44,4.39,7.63,9.96,0.31,76.8
Otsego Lake,7/3/2013,7,2013,46,4.34,7.62,9.88,0.31,76.1
Otsego Lake,7/3/2013,7,2013,48,4.32,7.61,9.78,0.311,75.3
Otsego Lake,7/16/2013,7,2013,0.1,25.97,8.42,9.25,0.299,114.1
Otsego Lake,7/16/2013,7,2013,2,25.52,8.4,9.35,0.298,114.4
Otsego Lake,7/16/2013,7,2013,4,24.63,8.38,9.56,0.296,114.7
Otsego Lake,7/16/2013,7,2013,6,20.43,8.1,9.62,0.307,106.5
Otsego Lake,7/16/2013,7,2013,8,14.36,7.98,10.44,0.31,101.5
Otsego Lake,7/16/2013,7,2013,10,11.09,7.82,10.75,0.316,97.9
Otsego Lake,7/16/2013,7,2013,12,8.64,7.79,11.18,0.316,96.1
Otsego Lake,7/16/2013,7,2013,14,7.75,7.76,11.16,0.317,93.8
Otsego Lake,7/16/2013,7,2013,16,7.27,7.76,11.38,0.317,94.3
Otsego Lake,7/16/2013,7,2013,18,6.92,7.74,11.2,0.317,92.2
Otsego Lake,7/16/2013,7,2013,20,6.61,7.69,11.38,0.317,93
Otsego Lake,7/16/2013,7,2013,25,5.71,7.65,11.68,0.317,93.2
Otsego Lake,7/16/2013,7,2013,30,5.2,7.56,11.65,0.318,91.7
Otsego Lake,7/16/2013,7,2013,35,4.67,7.52,11.14,0.32,85.6
Otsego Lake,7/16/2013,7,2013,40,4.45,7.5,10.67,0.321,82.3
Otsego Lake,7/16/2013,7,2013,42,4.44,7.52,10.5,0.321,81
Otsego Lake,7/16/2013,7,2013,44,4.39,7.5,10.24,0.322,79
Otsego Lake,7/16/2013,7,2013,46,4.33,7.48,9.78,0.323,75.5
Otsego Lake,7/16/2013,7,2013,48,4.33,7.56,9.32,0.324,71.8
Otsego Lake,7/30/2013,7,2013,0.1,23.32,8.34,8.51,0.293,99.8
Otsego Lake,7/30/2013,7,2013,2,23.29,8.32,8.5,0.293,99.7
Otsego Lake,7/30/2013,7,2013,4,23.24,8.27,8.48,0.293,99.4
Otsego Lake,7/30/2013,7,2013,6,23.17,8.15,8.47,0.293,99.3
Otsego Lake,7/30/2013,7,2013,8,16.3,7.91,9.41,0.305,96
Otsego Lake,7/30/2013,7,2013,10,11.59,7.7,9.28,0.311,85.5
Otsego Lake,7/30/2013,7,2013,12,8.99,7.65,9.86,0.312,85.6
Otsego Lake,7/30/2013,7,2013,14,8.01,7.57,10.11,0.312,85.4
Otsego Lake,7/30/2013,7,2013,16,7.42,7.56,10.2,0.313,85.1
Otsego Lake,7/30/2013,7,2013,18,6.97,7.47,10.29,0.313,84.8
Otsego Lake,7/30/2013,7,2013,20,6.58,7.42,10.33,0.313,84.2
Otsego Lake,7/30/2013,7,2013,25,5.94,7.45,10.36,0.314,83.1
Otsego Lake,7/30/2013,7,2013,30,5.29,7.38,10.44,0.315,82.5
Otsego Lake,7/30/2013,7,2013,35,5.06,7.37,10.48,0.315,82.2
Otsego Lake,7/30/2013,7,2013,40,4.68,7.32,10.21,0.316,79.2
Otsego Lake,7/30/2013,7,2013,42,4.48,7.3,9.53,0.317,73.5
Otsego Lake,7/30/2013,7,2013,44,4.42,7.28,9.06,0.318,69.9
Otsego Lake,7/30/2013,7,2013,46,4.36,7.29,8.76,0.319,67.5
Otsego Lake,7/30/2013,7,2013,48,4.34,7.37,7.84,0.321,60.4
Otsego Lake,8/14/2013,8,2013,0.1,21.3,8.05,8.7,0.289,98.2
Otsego Lake,8/14/2013,8,2013,2,21.32,8.11,8.68,0.289,98
Otsego Lake,8/14/2013,8,2013,4,21.31,8.12,8.66,0.289,97.9
Otsego Lake,8/14/2013,8,2013,6,21.31,8.09,8.65,0.289,97.6
Otsego Lake,8/14/2013,8,2013,8,20.87,8.01,8.53,0.291,95.9
Otsego Lake,8/14/2013,8,2013,10,12.57,7.75,8.25,0.308,77.7
Otsego Lake,8/14/2013,8,2013,12,9.85,7.49,8.49,0.31,75
Otsego Lake,8/14/2013,8,2013,14,8.71,7.39,8.99,0.309,77
Otsego Lake,8/14/2013,8,2013,16,7.84,7.43,9.62,0.309,81
Otsego Lake,8/14/2013,8,2013,18,7.14,7.43,9.71,0.309,80.3
Otsego Lake,8/14/2013,8,2013,20,6.62,7.41,9.85,0.31,80.5
Otsego Lake,8/14/2013,8,2013,25,5.87,7.38,10.05,0.31,80.6
Otsego Lake,8/14/2013,8,2013,30,5.37,7.32,10.32,0.31,81.6
Otsego Lake,8/14/2013,8,2013,35,4.94,7.29,10.17,0.311,79.6
Otsego Lake,8/14/2013,8,2013,40,4.64,7.26,9.66,0.312,75.3
Otsego Lake,8/14/2013,8,2013,42,4.52,7.26,9.47,0.313,73.4
Otsego Lake,8/14/2013,8,2013,44,4.43,7.24,8.85,0.314,68.4
Otsego Lake,8/14/2013,8,2013,46,4.43,7.25,8.14,0.316,62.9
Otsego Lake,8/14/2013,8,2013,48,4.34,7.23,6.88,0.318,53.1
Otsego Lake,8/27/2013,8,2013,0.1,21.73,8.46,9.13,0.286,103.9
Otsego Lake,8/27/2013,8,2013,2,21.66,8.47,9.1,0.286,103.5
Otsego Lake,8/27/2013,8,2013,4,21.63,8.44,9.04,0.286,102.6
Otsego Lake,8/27/2013,8,2013,6,21.6,8.38,8.95,0.286,101.6
Otsego Lake,8/27/2013,8,2013,8,19.6,8.07,8.43,0.292,92
Otsego Lake,8/27/2013,8,2013,10,11.63,7.62,8.21,0.309,75
Otsego Lake,8/27/2013,8,2013,12,8.99,7.64,8.76,0.308,76.1
Otsego Lake,8/27/2013,8,2013,14,7.88,7.62,9.13,0.308,76.9
Otsego Lake,8/27/2013,8,2013,16,7.26,7.57,9.16,0.309,76
Otsego Lake,8/27/2013,8,2013,18,6.89,7.54,9.4,0.309,77.2
Otsego Lake,8/27/2013,8,2013,20,6.54,7.56,9.47,0.309,77.2
Otsego Lake,8/27/2013,8,2013,25,5.93,7.53,9.84,0.31,79
Otsego Lake,8/27/2013,8,2013,30,5.38,7.38,10.1,0.31,79.9
Otsego Lake,8/27/2013,8,2013,35,4.81,7.25,9.91,0.311,77.2
Otsego Lake,8/27/2013,8,2013,40,4.51,7.15,9.11,0.313,70.5
Otsego Lake,8/27/2013,8,2013,42,4.45,7.07,8.47,0.314,65.4
Otsego Lake,8/27/2013,8,2013,44,4.41,7.06,7.72,0.315,59.5
Otsego Lake,8/27/2013,8,2013,46,4.34,7.13,6.34,0.318,48.9
Otsego Lake,8/27/2013,8,2013,48,4.33,7.49,5.9,0.319,45.5
Otsego Lake,9/11/2013,9,2013,0.1,20.62,8.32,8.72,0.285,97.2
Otsego Lake,9/11/2013,9,2013,2,20.24,8.28,8.69,0.285,96.2
Otsego Lake,9/11/2013,9,2013,4,20.17,8.23,8.68,0.284,95.9
Otsego Lake,9/11/2013,9,2013,6,20.08,8.18,8.62,0.284,95
Otsego Lake,9/11/2013,9,2013,8,20.05,7.86,8.51,0.284,93.5
Otsego Lake,9/11/2013,9,2013,10,13.46,7.43,6.57,0.312,62.8
Otsego Lake,9/11/2013,9,2013,12,10.32,7.41,7.62,0.312,62.7
Otsego Lake,9/11/2013,9,2013,14,9.08,7.35,7.66,0.312,66.5
Otsego Lake,9/11/2013,9,2013,16,7.86,7.31,8.61,0.312,72.5
Otsego Lake,9/11/2013,9,2013,18,7.3,7.31,8.75,0.312,72.4
Otsego Lake,9/11/2013,9,2013,20,6.92,7.32,8.61,0.313,70.9
Otsego Lake,9/11/2013,9,2013,25,6.14,7.39,9.08,0.313,73.5
Otsego Lake,9/11/2013,9,2013,30,5.78,7.44,9.2,0.314,73.6
Otsego Lake,9/11/2013,9,2013,35,5.26,7.51,9.37,0.314,74
Otsego Lake,9/11/2013,9,2013,40,4.86,7.5,8.63,0.316,67.4
Otsego Lake,9/11/2013,9,2013,42,4.71,7.5,8.68,0.316,67.5
Otsego Lake,9/11/2013,9,2013,44,4.52,7.52,7.94,0.318,61.3
Otsego Lake,9/11/2013,9,2013,46,4.42,7.56,7.53,0.319,58.1
Otsego Lake,9/11/2013,9,2013,48,4.42,7.71,7.06,0.32,54.5
Otsego Lake,9/24/2013,9,2013,0.1,16.99,7.89,8.91,0.287,92.3
Otsego Lake,9/24/2013,9,2013,2,16.97,7.89,8.9,0.288,92.2
Otsego Lake,9/24/2013,9,2013,4,16.91,7.9,8.88,0.288,91.8
Otsego Lake,9/24/2013,9,2013,6,16.89,7.89,8.86,0.288,91.5
Otsego Lake,9/24/2013,9,2013,8,16.86,7.89,8.84,0.288,91.2
Otsego Lake,9/24/2013,9,2013,10,16.78,7.86,8.74,0.288,90
Otsego Lake,9/24/2013,9,2013,12,11.21,7.38,7.08,0.31,64.6
Otsego Lake,9/24/2013,9,2013,14,9.16,7.4,7.35,0.313,63.9
Otsego Lake,9/24/2013,9,2013,16,7.94,7.43,7.62,0.314,64.4
Otsego Lake,9/24/2013,9,2013,18,7.23,7.43,7.97,0.314,66.2
Otsego Lake,9/24/2013,9,2013,20,6.8,7.46,8.29,0.315,68
Otsego Lake,9/24/2013,9,2013,25,6.2,7.47,8.79,0.315,71.1
Otsego Lake,9/24/2013,9,2013,30,5.47,7.47,9.22,0.314,73.1
Otsego Lake,9/24/2013,9,2013,35,4.92,7.41,8.86,0.316,69.3
Otsego Lake,9/24/2013,9,2013,40,4.72,7.39,8.35,0.317,64.9
Otsego Lake,9/24/2013,9,2013,42,4.6,7.38,8,0.318,62
Otsego Lake,9/24/2013,9,2013,44,4.5,7.35,7.13,0.32,55
Otsego Lake,9/24/2013,9,2013,46,4.38,7.35,5.31,0.324,40.9
Otsego Lake,9/24/2013,9,2013,48,4.39,7.5,5.61,0.325,43.4
Otsego Lake,10/15/2013,10,2013,0.1,15.61,8.02,9.76,0.297,98.1
Otsego Lake,10/15/2013,10,2013,2,15.57,8.03,9.73,0.297,97.7
Otsego Lake,10/15/2013,10,2013,4,15.52,8.03,9.69,0.297,97.3
Otsego Lake,10/15/2013,10,2013,6,15.46,7.99,9.62,0.297,96.5
Otsego Lake,10/15/2013,10,2013,8,15.45,7.97,9.58,0.297,96
Otsego Lake,10/15/2013,10,2013,10,15.44,7.95,9.54,0.297,95.5
Otsego Lake,10/15/2013,10,2013,12,15,7.69,9.04,0.3,90.2
Otsego Lake,10/15/2013,10,2013,14,10.16,7.43,6.98,0.322,62
Otsego Lake,10/15/2013,10,2013,16,8.07,7.43,7.28,0.324,61.9
Otsego Lake,10/15/2013,10,2013,18,7.42,7.45,7.51,0.325,63.1
Otsego Lake,10/15/2013,10,2013,20,6.93,7.48,7.98,0.325,65.7
Otsego Lake,10/15/2013,10,2013,25,6.08,7.48,8.46,0.325,68.1
Otsego Lake,10/15/2013,10,2013,30,5.63,7.54,8.56,0.325,68.2
Otsego Lake,10/15/2013,10,2013,35,5,7.52,8.45,0.327,65.5
Otsego Lake,10/15/2013,10,2013,40,4.54,7.48,7.23,0.33,55.9
Otsego Lake,10/15/2013,10,2013,42,4.5,7.49,6.78,0.331,52.4
Otsego Lake,10/15/2013,10,2013,44,4.44,7.52,5.75,0.332,44.3
Otsego Lake,10/15/2013,10,2013,46,4.41,7.56,5.17,0.334,39.9
Otsego Lake,10/15/2013,10,2013,48,4.41,7.63,4.99,0.334,38.5
Otsego Lake,11/7/2013,11,2013,0.1,9.55,7.86,10.19,0.303,89.3
Otsego Lake,11/7/2013,11,2013,2,9.55,7.86,10.18,0.303,89.3
Otsego Lake,11/7/2013,11,2013,4,9.55,7.87,10.15,0.303,89
Otsego Lake,11/7/2013,11,2013,6,9.55,7.86,10.12,0.303,88.8
Otsego Lake,11/7/2013,11,2013,8,9.54,7.89,10.09,0.304,88.5
Otsego Lake,11/7/2013,11,2013,10,9.5,7.87,10.08,0.304,88.3
Otsego Lake,11/7/2013,11,2013,12,9.48,7.87,10.09,0.303,88.3
Otsego Lake,11/7/2013,11,2013,14,9.48,7.87,10.05,0.303,88
Otsego Lake,11/7/2013,11,2013,16,9.48,7.88,10.01,0.304,87.7
Otsego Lake,11/7/2013,11,2013,18,9.46,7.88,9.92,0.304,86.8
Otsego Lake,11/7/2013,11,2013,20,9.46,7.89,9.62,0.304,84.2
Otsego Lake,11/7/2013,11,2013,25,7.55,7.77,8.34,0.315,69.8
Otsego Lake,11/7/2013,11,2013,30,5.72,7.74,8.06,0.322,64.2
Otsego Lake,11/7/2013,11,2013,35,5.15,7.76,7.65,0.324,60
Otsego Lake,11/7/2013,11,2013,40,4.66,7.74,6.29,0.327,48.9
Otsego Lake,11/7/2013,11,2013,42,4.6,7.77,5.91,0.328,45.7
Otsego Lake,11/7/2013,11,2013,44,4.52,7.83,5.42,0.33,41.9
Otsego Lake,11/7/2013,11,2013,46,4.49,7.91,5.24,0.33,40.5
Otsego Lake,11/21/2013,11,2013,0.1,7.1,7.81,10.97,0.305,90.7
Otsego Lake,11/21/2013,11,2013,2,7.1,7.81,10.93,0.305,90.4
Otsego Lake,11/21/2013,11,2013,4,7.1,7.82,10.89,0.305,90.1
Otsego Lake,11/21/2013,11,2013,6,7.1,7.8,10.86,0.305,89.8
Otsego Lake,11/21/2013,11,2013,8,7.09,7.84,10.83,0.305,89.5
Otsego Lake,11/21/2013,11,2013,10,7.09,7.85,10.81,0.305,89.3
Otsego Lake,11/21/2013,11,2013,12,7.09,7.85,10.79,0.305,89.1
Otsego Lake,11/21/2013,11,2013,14,7.09,7.84,10.75,0.305,88.9
Otsego Lake,11/21/2013,11,2013,16,7.09,7.83,10.71,0.305,88.5
Otsego Lake,11/21/2013,11,2013,18,7.09,7.85,10.68,0.305,88.3
Otsego Lake,11/21/2013,11,2013,20,7.09,7.84,10.65,0.305,88
Otsego Lake,11/21/2013,11,2013,25,7.09,7.83,10.52,0.305,86.8
Otsego Lake,11/21/2013,11,2013,30,7.07,7.82,9.9,0.305,81.7
Otsego Lake,11/21/2013,11,2013,35,5.86,7.72,7.79,0.317,62.3
Otsego Lake,11/21/2013,11,2013,40,5.26,7.72,7.11,0.321,56.1
Otsego Lake,11/21/2013,11,2013,42,5.16,7.72,6.93,0.321,54.4
Otsego Lake,11/21/2013,11,2013,44,5.06,7.72,6.41,0.322,50.3
Otsego Lake,11/21/2013,11,2013,46,4.74,7.8,5.9,0.324,45.9
Otsego Lake,11/21/2013,11,2013,48,4.67,7.74,5.71,0.325,44.2
Otsego Lake,12/3/2013,12,2013,0.1,5.3,7.86,10.96,0.299,86.5
Otsego Lake,12/3/2013,12,2013,2,5.3,7.83,10.93,0.299,86.3
Otsego Lake,12/3/2013,12,2013,4,5.3,7.87,10.9,0.299,86.1
Otsego Lake,12/3/2013,12,2013,6,5.29,7.87,10.87,0.3,85.9
Otsego Lake,12/3/2013,12,2013,8,5.29,7.86,10.85,0.3,85.7
Otsego Lake,12/3/2013,12,2013,10,5.28,7.88,10.83,0.3,85.5
Otsego Lake,12/3/2013,12,2013,12,5.28,7.91,10.82,0.3,85.4
Otsego Lake,12/3/2013,12,2013,14,5.26,7.9,10.82,0.299,85.3
Otsego Lake,12/3/2013,12,2013,16,5.23,7.9,10.84,0.3,85.5
Otsego Lake,12/3/2013,12,2013,18,5.19,7.9,10.87,0.3,85.7
Otsego Lake,12/3/2013,12,2013,20,5.19,7.9,10.87,0.3,85.6
Otsego Lake,12/3/2013,12,2013,25,5.14,7.93,10.89,0.3,85.6
Otsego Lake,12/3/2013,12,2013,30,5.14,7.92,10.83,0.3,85.2
Otsego Lake,12/3/2013,12,2013,35,5.07,7.94,10.81,0.3,84.8
Otsego Lake,12/3/2013,12,2013,40,5.03,7.95,10.77,0.3,84.5
Otsego Lake,12/3/2013,12,2013,42,5,7.95,10.77,0.3,84.5
Otsego Lake,12/3/2013,12,2013,44,4.99,7.96,10.76,0.3,84.4
Otsego Lake,12/3/2013,12,2013,46,4.91,7.98,10.82,0.3,84.5
Otsego Lake,12/3/2013,12,2013,48,4.82,8.01,10.78,0.301,84.1
Otsego Lake,2/3/2014,2,2014,0.1,1.58,8.39,13.58,0.311,95.1
Otsego Lake,2/3/2014,2,2014,2,1.85,8.22,13.47,0.311,94.7
Otsego Lake,2/3/2014,2,2014,4,1.88,8.22,13.39,0.309,94.2
Otsego Lake,2/3/2014,2,2014,6,1.87,8.24,13.36,0.31,93.9
Otsego Lake,2/3/2014,2,2014,8,1.87,8.23,13.28,0.311,93.4
Otsego Lake,2/3/2014,2,2014,10,1.94,8.42,13.02,0.307,91.5
Otsego Lake,2/3/2014,2,2014,12,2.03,8.24,12.79,0.306,90.4
Otsego Lake,2/3/2014,2,2014,14,2.1,8.42,12.67,0.305,89.7
Otsego Lake,2/3/2014,2,2014,16,2.19,8.27,12.57,0.305,89.1
Otsego Lake,2/3/2014,2,2014,18,2.3,8.35,12.46,0.304,88.6
Otsego Lake,2/3/2014,2,2014,20,2.34,8.32,12.35,0.304,88
Otsego Lake,2/3/2014,2,2014,25,2.53,8.32,12.13,0.304,86.9
Otsego Lake,2/3/2014,2,2014,30,2.78,8.36,11.89,0.303,85.7
Otsego Lake,2/3/2014,2,2014,35,2.8,8.42,11.76,0.305,84.9
Otsego Lake,2/3/2014,2,2014,40,2.92,8.45,11.39,0.309,82.4
Otsego Lake,2/3/2014,2,2014,42,3.01,8.47,11.24,0.308,81.6
Otsego Lake,2/3/2014,2,2014,44,3.05,8.46,11.18,0.309,81.2
Otsego Lake,2/3/2014,2,2014,46,3,8.47,10.98,0.312,79.6
Otsego Lake,3/11/2014,3,2014,0.1,1.69,7.86,13.23,0.318,92.4
Otsego Lake,3/11/2014,3,2014,2,2.12,7.86,13.15,0.315,93.2
Otsego Lake,3/11/2014,3,2014,4,2.13,7.85,13.15,0.314,93.2
Otsego Lake,3/11/2014,3,2014,6,2.14,7.85,13.13,0.315,93.1
Otsego Lake,3/11/2014,3,2014,8,2.15,7.85,13.08,0.314,92.7
Otsego Lake,3/11/2014,3,2014,10,2.15,7.82,13.09,0.314,92.8
Otsego Lake,3/11/2014,3,2014,12,2.15,7.81,13.05,0.314,92.6
Otsego Lake,3/11/2014,3,2014,14,2.15,7.79,13,0.314,92.2
Otsego Lake,3/11/2014,3,2014,16,2.17,7.77,12.88,0.315,91.4
Otsego Lake,3/11/2014,3,2014,18,2.2,7.74,12.53,0.318,89
Otsego Lake,3/11/2014,3,2014,20,2.18,7.73,12.48,0.321,88.5
Otsego Lake,3/11/2014,3,2014,25,2.35,7.72,12.21,0.318,86.9
Otsego Lake,3/11/2014,3,2014,30,2.5,7.71,11.87,0.317,85
Otsego Lake,3/11/2014,3,2014,35,2.8,7.7,11.51,0.313,83.1
Otsego Lake,3/11/2014,3,2014,40,2.76,7.67,11.32,0.321,81.6
Otsego Lake,3/11/2014,3,2014,42,2.85,7.67,10.76,0.321,77.8
Otsego Lake,3/11/2014,3,2014,44,2.97,7.65,10.11,0.323,73.3
Otsego Lake,3/11/2014,3,2014,46,2.85,7.64,10.11,0.344,73.1
Otsego Lake,4/21/2014,4,2014,0.1,4.07,7.9,12.55,0.3,93.7
Otsego Lake,4/21/2014,4,2014,2,3.95,7.9,12.54,0.3,93.4
Otsego Lake,4/21/2014,4,2014,4,3.97,7.89,12.5,0.3,93.2
Otsego Lake,4/21/2014,4,2014,6,3.87,7.91,12.47,0.301,92.7
Otsego Lake,4/21/2014,4,2014,8,3.91,7.9,12.46,0.301,92.6
Otsego Lake,4/21/2014,4,2014,10,3.88,7.9,12.44,0.301,92.5
Otsego Lake,4/21/2014,4,2014,12,3.89,7.91,12.42,0.301,92.3
Otsego Lake,4/21/2014,4,2014,14,3.95,7.93,12.4,0.3,92.3
Otsego Lake,4/21/2014,4,2014,16,3.94,7.93,12.38,0.3,92.1
Otsego Lake,4/21/2014,4,2014,18,3.93,7.94,12.35,0.3,91.8
Otsego Lake,4/21/2014,4,2014,20,3.93,7.95,12.32,0.3,91.7
Otsego Lake,4/21/2014,4,2014,25,3.94,7.95,12.26,0.301,91.2
Otsego Lake,4/21/2014,4,2014,30,3.91,7.94,12.2,0.301,90.7
Otsego Lake,4/21/2014,4,2014,35,3.88,7.94,12.14,0.301,90.2
Otsego Lake,4/21/2014,4,2014,40,3.88,7.95,12.1,0.301,89.9
Otsego Lake,4/21/2014,4,2014,42,3.94,7.94,12.11,0.301,90.2
Otsego Lake,4/21/2014,4,2014,44,3.95,7.94,12.08,0.301,90
Otsego Lake,4/21/2014,4,2014,46,3.91,7.94,12.05,0.301,89.5
Otsego Lake,4/21/2014,4,2014,48,3.82,7.96,11.99,0.302,88.9
Otsego Lake,5/7/2014,5,2014,0.1,8.85,8.1,12.18,0.317,101.7
Otsego Lake,5/7/2014,5,2014,2,7,8.1,12.44,0.316,0.3
Otsego Lake,5/7/2014,5,2014,4,6.9,8.11,12.42,0.316,99.8
Otsego Lake,5/7/2014,5,2014,6,6.85,8.11,12.38,0.316,99.5
Otsego Lake,5/7/2014,5,2014,8,6.79,8.11,12.35,0.316,99
Otsego Lake,5/7/2014,5,2014,10,6.6,8.11,12.31,0.316,98.3
Otsego Lake,5/7/2014,5,2014,12,6.32,8.11,12.34,0.316,97.7
Otsego Lake,5/7/2014,5,2014,14,6.19,8.13,12.32,0.316,97.1
Otsego Lake,5/7/2014,5,2014,16,5.78,8.09,12.3,0.316,96.2
Otsego Lake,5/7/2014,5,2014,18,5.5,8.08,12.29,0.317,95.3
Otsego Lake,5/7/2014,5,2014,20,5.39,8.06,12.28,0.317,95
Otsego Lake,5/7/2014,5,2014,25,5.01,8.02,12.22,0.317,93.6
Otsego Lake,5/7/2014,5,2014,30,4.75,7.99,12.14,0.318,62.4
Otsego Lake,5/7/2014,5,2014,35,4.6,7.97,12.05,0.318,91.3
Otsego Lake,5/7/2014,5,2014,40,4.53,7.95,11.95,0.318,90.4
Otsego Lake,5/7/2014,5,2014,42,4.49,7.95,11.88,0.319,89.8
Otsego Lake,5/7/2014,5,2014,44,4.48,7.94,11.85,0.319,89.6
Otsego Lake,5/7/2014,5,2014,46,4.45,7.93,11.69,0.319,88.2
Otsego Lake,5/7/2014,5,2014,48,4.43,7.96,11.72,0.319,88.4
Otsego Lake,5/21/2014,5,2014,0.1,13.13,7.88,11.17,0.305,104.1
Otsego Lake,5/21/2014,5,2014,2,13.07,7.97,11.17,0.305,104.2
Otsego Lake,5/21/2014,5,2014,4,12.94,7.96,11.17,0.305,103.8
Otsego Lake,5/21/2014,5,2014,6,11.23,7.91,11.66,0.305,104.2
Otsego Lake,5/21/2014,5,2014,8,9.65,7.9,12.06,0.305,103.7
Otsego Lake,5/21/2014,5,2014,10,8.77,7.88,12.22,0.306,102.9
Otsego Lake,5/21/2014,5,2014,12,8.21,7.87,12.15,0.307,101
Otsego Lake,5/21/2014,5,2014,14,7.97,7.85,12.1,0.307,99.9
Otsego Lake,5/21/2014,5,2014,16,7.17,7.82,12.08,0.307,97.8
Otsego Lake,5/21/2014,5,2014,18,6.6,7.81,12.07,0.308,96.3
Otsego Lake,5/21/2014,5,2014,20,6.13,7.79,12.04,0.308,94.9
Otsego Lake,5/21/2014,5,2014,25,5.61,7.78,12.01,0.309,93.4
Otsego Lake,5/21/2014,5,2014,30,5.23,7.78,11.94,0.309,91.9
Otsego Lake,5/21/2014,5,2014,35,5,7.79,11.9,0.309,91.1
Otsego Lake,5/21/2014,5,2014,40,4.81,7.78,11.78,0.31,89.8
Otsego Lake,5/21/2014,5,2014,42,4.68,7.77,11.6,0.31,88
Otsego Lake,5/21/2014,5,2014,44,4.6,7.77,11.59,0.31,87.7
Otsego Lake,5/21/2014,5,2014,46,4.6,7.77,11.53,0.311,87.3
Otsego Lake,5/21/2014,5,2014,48,4.58,7.77,11.5,0.311,87.1
Otsego Lake,6/3/2014,6,2014,0.1,17.29,8.15,10.24,0.302,104.6
Otsego Lake,6/3/2014,6,2014,2,17.26,8.08,10.24,0.302,104.6
Otsego Lake,6/3/2014,6,2014,4,16.77,8.03,10.3,0.301,104.2
Otsego Lake,6/3/2014,6,2014,6,16.1,8.01,10.43,0.301,103.9
Otsego Lake,6/3/2014,6,2014,8,11.46,7.91,11.49,0.301,103.6
Otsego Lake,6/3/2014,6,2014,10,9.64,7.84,11.85,0.302,101.8
Otsego Lake,6/3/2014,6,2014,12,9.01,7.82,11.98,0.301,101.5
Otsego Lake,6/3/2014,6,2014,14,8.52,7.8,12.03,0.302,100.7
Otsego Lake,6/3/2014,6,2014,16,8.09,7.81,12.01,0.302,99.6
Otsego Lake,6/3/2014,6,2014,18,7.81,7.8,11.97,0.302,98.5
Otsego Lake,6/3/2014,6,2014,20,7.09,7.79,11.84,0.303,95.5
Otsego Lake,6/3/2014,6,2014,25,6.38,7.76,11.75,0.303,93.2
Otsego Lake,6/3/2014,6,2014,30,5.87,7.74,11.69,0.304,91.6
Otsego Lake,6/3/2014,6,2014,35,5.29,7.72,11.59,0.305,89.4
Otsego Lake,6/3/2014,6,2014,40,5.04,7.71,11.54,0.305,88.5
Otsego Lake,6/3/2014,6,2014,42,4.84,7.7,11.43,0.305,87.2
Otsego Lake,6/3/2014,6,2014,44,4.76,7.69,11.32,0.306,86.1
Otsego Lake,6/3/2014,6,2014,46,4.72,7.69,11.31,0.306,85.9
Otsego Lake,6/3/2014,6,2014,48,4.69,7.66,11.12,0.306,84.5
Otsego Lake,6/18/2014,6,2014,0.1,20.34,7.46,9.49,0.302,103.1
Otsego Lake,6/18/2014,6,2014,2,20.16,7.62,9.61,0.302,104.3
Otsego Lake,6/18/2014,6,2014,4,19.88,7.7,9.56,0.302,103
Otsego Lake,6/18/2014,6,2014,6,19.39,7.71,9.61,0.303,107.6
Otsego Lake,6/18/2014,6,2014,8,13.27,7.54,11.46,0.308,106.8
Otsego Lake,6/18/2014,6,2014,10,10.1,7.46,11.89,0.308,103.2
Otsego Lake,6/18/2014,6,2014,12,8.71,7.46,11.92,0.308,100.3
Otsego Lake,6/18/2014,6,2014,14,7.81,7.43,11.76,0.309,96.9
